Name,Address,City,State,Zip,source,CISID,cluster_id,confidence
flags package,4215 fulton industrial blvd sw,atlanta,ga,303361924,flna,1953326,13611,1
international market,3827 main st,college park,ga,303373655,flna,1955395,13612,1
h m quikmart,571 dallas hwy se,cartersville,ga,301206717,flna,1977428,13613,1
big john s pkg store,5345 memorial dr,stone mountain,ga,300833212,flna,1985357,13614,1
pj s package store,1241 panola rd,stone mountain,ga,300883257,flna,2013690,13615,1
global news,1000 southlake mall ste 1129,morrow,ga,302602320,flna,2034076,13616,1
kingston hwy quick m,1994 kingston hwy se,rome,ga,301618902,flna,2038529,13617,1
buford hwy chevron,4001 buford hwy ne,atlanta,ga,303451648,flna,2086958,13618,1
cedar convience,1410 s main st,cedartown,ga,30125,flna,2093059,13619,1
fairington package,5940 fairington rd,lithonia,ga,300381705,flna,2146350,13620,1
stateline shoppette,hwy 166,bowdon,ga,30108,flna,2150474,13621,1
soloman foodmart,627 w solomon st,griffin,ga,302232738,flna,2153196,13622,1
neels market please,602 highway 53 west sw,calhoun,ga,307017715,flna,2228547,13623,1
la estrella,235 w line st,calhoun,ga,307011842,flna,2242153,13624,1
la potosina bakery,10231 tara blvd,jonesboro,ga,302366555,flna,2243287,13625,1
flags villa package,340 six flags dr,austell,ga,30168,flna,2252698,13626,1
expressway food mart,2903 n expressway,griffin,ga,302236497,flna,2289708,13627,1
open pantry,408 rockmart rd,villa rica,ga,301801126,flna,2292914,13628,1
pirani pure stop,260 highway 114,summerville,ga,307471552,flna,2296626,13629,1
haynes snack bar,113 davis dr sw,milledgeville,ga,310614449,flna,2307927,13630,1
parkway bottle shop,11 forest pkwy,forest park,ga,302972046,flna,2367339,13631,1
liberty package,4568 old dixie hwy,forest park,ga,302971794,flna,2386043,13632,1
happys package stor,4463 rockbridge rd,stone mountain,ga,300834225,flna,2410718,13633,1
aralucky 7,3542 flat shoals rd,decatur,ga,300341601,flna,2417356,13634,1
peachtree road liquo,1895 peachtree rd ne,atlanta,ga,303091524,flna,2427844,13635,1
northern tool 549,3879 highway 138 se,stockbridge,ga,302814144,flna,2433549,13636,1
la montana mini mark,5823 fairburn rd,douglasville,ga,301342300,flna,2435298,13637,1
powder spring bottle,3217 new macland rd,powder springs,ga,301271793,flna,2436887,13638,1
bates ace hardware,1709 howell mill rd nw,atlanta,ga,303183113,flna,2437489,13639,1
mobile food mart,2750 fairburn rd,douglasville,ga,301352941,flna,2441559,13640,1
rome liquor tobacco,600 e 2nd ave sw,rome,ga,301616112,flna,2458444,13641,1
wood-mizer,74 pine rd,newnan,ga,302635174,flna,2460928,13642,1
tallapoosa quick sto,16 golf course rd,tallapoosa,ga,301763670,flna,2473418,13643,1
roswell road package,6401 roswell rd,sandy springs,ga,303283111,flna,2476632,13644,1
lakewood grocery,2428 lakewood ave sw,atlanta,ga,303156306,flna,2480995,13645,1
southern home ranc,1110 n park st,carrollton,ga,301172229,flna,2490077,13646,1
kings mini mart,6551 church st,riverdale,ga,302742185,flna,2492884,13647,1
mt.zion foodmart,1004 mount zion rd,morrow,ga,302602228,flna,2499441,13648,1
el progreso 1,199 cleveland ave sw,atlanta,ga,303158258,flna,2507369,13649,1
medlock golf,1489 scott blvd,decatur,ga,300301425,flna,2510125,13650,1
s n package,2595 lawrenceville hwy,decatur,ga,300333206,flna,2517941,13651,1
one stop food mart,450 n indian creek dr,clarkston,ga,300212360,flna,2518061,13652,1
rnr grocery,400 w line st,calhoun,ga,307011820,flna,2518739,13653,1
gbt food mart,13746 highway 27,trion,ga,307531534,flna,2519052,13654,1
day night food sto,764 w bankhead hwy,villa rica,ga,301801502,flna,2521302,13655,1
j market,1522 pine log rd ne,conyers,ga,300127107,flna,2525629,13656,1
short and easy,4439 jimmy lee smith pkwy,hiram,ga,301412723,flna,42000145,13657,1
placita mexicomarket,8420 senoia rd,fairburn,ga,302133559,flna,42003645,13658,1
shell,5109 stone mountain hwy,stone mountain,ga,300873412,flna,42011827,13659,1
hickory level grocer,1789 sandhill hickory lvl rd,carrollton,ga,301165728,flna,42016448,13660,1
pay and tote grocery,106 highway 114,summerville,ga,307471505,flna,42022200,13661,1
east point food mart,2861 main st,east point,ga,303443372,flna,42033558,13662,1
shell food mart,736 carrollton villa rica hwy,villa rica,ga,301804919,flna,42033950,13663,1
bevshop,2941 northeast expy ne,atlanta,ga,303415342,flna,42035400,13664,1
sunoco kwickway,731 n main st,cedartown,ga,301252356,flna,42042662,13665,1
johnnys,494 bankhead hwy,carrollton,ga,301172445,flna,42046514,13666,1
sun-grocery,1445 rock quarry rd,stockbridge,ga,302819077,flna,42049472,13667,1
tic toc food mart,2972 evans mill rd,lithonia,ga,300382415,flna,42051894,13668,1
supermercado garcia,553 highway 138 sw,riverdale,ga,302743984,flna,42053486,13669,1
citgo empire,3556 empire blvd sw,hapeville,ga,303542638,flna,42053530,13670,1
metropolitan foodmar,2763 metropolitan pkwy sw,atlanta,ga,303157913,flna,42053902,13671,1
7 to 7 news stand,6 park place south se,atlanta,ga,303032929,flna,42054985,13672,1
buchanan oil inc 50,3315 business 27,buchanan,ga,301134838,flna,42056246,13673,1
biko food mart,481 n clarendon ave,scottdale,ga,300791322,flna,42056438,13674,1
zee package,1621 memorial dr se,atlanta,ga,303172001,flna,42060145,13675,1
garden lakes food,2022 redmond cir nw,rome,ga,301651322,flna,42068770,13676,1
sai food mart,1051 n jefferson st ne,milledgeville,ga,310612539,flna,42070775,13677,1
fiesta package store,1445 scott blvd,decatur,ga,300301425,flna,42071717,13678,1
east west package,1025 e west connector,austell,ga,301068513,flna,42072302,13679,1
crest liq str,371 n central ave,hapeville,ga,303541652,flna,42072601,13680,1
triple r food mart,3137 rome hwy,aragon,ga,301042403,flna,42073876,13681,1
nifty neighbor,250 pharr rd ne,atlanta,ga,303052227,flna,42080845,13682,1
d.j. food mart,3491 atlanta hwy,hiram,ga,301411830,flna,42081575,13683,1
best time,545 n mcdonough st,decatur,ga,300303310,flna,42083328,13684,1
ak package store,2895 n decatur rd,decatur,ga,300335971,flna,42090062,13685,1
sonny foodmart,75 ponce de leon ave ne,atlanta,ga,303081900,flna,42090909,13686,1
bill arp marathon,4917 highway 5,douglasville,ga,301354537,flna,42091949,13687,1
salina filmon llc,812 ralph david abernathy blvd sw,atlanta,ga,303101808,flna,42094961,13688,1
mountain top,12510 highway 48,menlo,ga,307316225,flna,42096359,13689,1
flatshoals grocery m,491 flat shoals ave se,atlanta,ga,303161943,flna,42099058,13690,1
crossroads,1019 park place blvd,greensboro,ga,306425151,flna,42100849,13691,1
jolly wollys,4010 bankhead hwy,douglasville,ga,301344313,flna,42118124,13692,1
roosevelt exxon food,6687 roosevelt hwy,union city,ga,302911628,flna,42120822,13693,1
antioch food mart,3867 antioch rd,cedartown,ga,301255915,flna,42120878,13694,1
el mercado bueno,5426 new peachtree rd,chamblee,ga,303412821,flna,42124644,13695,1
poplar food mart,100 poplar springs rd,adairsville,ga,301033003,flna,42128250,13696,1
la morena super mark,6628 tara blvd,jonesboro,ga,302361230,flna,42128529,13697,1
redbud grocey toba,3952 red bud rd ne,calhoun,ga,307019616,flna,42128535,13698,1
welcome food mart,1501 old atlanta rd,griffin,ga,302231259,flna,42129463,13699,1
delowe grocery,2390 delowe dr,east point,ga,303442144,flna,42130228,13700,1
mt-zion-sunoco,2783 mount zion rd,jonesboro,ga,302366820,flna,42132339,13701,1
tienda guamex,5776 new peachtree rd,doraville,ga,303401252,flna,42133160,13702,1
garden lakes food ma,329 huffaker rd nw,rome,ga,301651952,flna,42133178,13703,1
discount mart llc,837 lee st sw,atlanta,ga,303102745,flna,42134367,13704,1
hwy 138 pkg,1028 highway 138 w,stockbridge,ga,302814291,flna,42135653,13705,1
troy super mtk,1218 joseph e boone blvd nw,atlanta,ga,303142334,flna,42137921,13706,1
37 bargain hunt rom,2112 shorter ave nw,rome,ga,301652042,flna,42141249,13707,1
3d food mart,1030 highway 42 n,mcdonough,ga,302535615,flna,42141335,13708,1
shell gas st,765 glynn st n,fayetteville,ga,302141143,flna,42143804,13709,1
stop shop,224 broad st,tallapoosa,ga,301761180,flna,42147118,13710,1
luckys food mart,514 hardee st,dallas,ga,301324743,flna,42147632,13711,1
jj beer wine,1590 hudson bridge rd,stockbridge,ga,302815020,flna,42147640,13712,1
58 bargain hunt hir,4471 jimmy lee smith pkwy,hiram,ga,301412725,flna,42158471,13713,1
madi foodmart,803 n main st,cedartown,ga,301252325,flna,42158861,13714,1
fresh food mart,4729 memorial dr,decatur,ga,300321417,flna,42159271,13715,1
west georgia liquor,171 brumbelow rd,carrollton,ga,301172727,flna,42159272,13716,1
clayton bottle shop,4075 jonesboro rd,forest park,ga,302971065,flna,42162228,13717,1
luvs 2,156 us highway 27 byp,bremen,ga,301101970,flna,42164249,13718,1
62 bargain hunt dou,9559 highway 5,douglasville,ga,301351573,flna,42168154,13719,1
dirttown general sto,2131 highway 27,summerville,ga,307476703,flna,42169384,13720,1
nicks package store,3210 tucker norcross rd,tucker,ga,300842126,flna,42172922,13721,1
temple super thrift,182 w highway 78,temple,ga,301793788,flna,42175177,13722,1
mini mart,6890 peachtree industrial blvd,dunwoody,ga,303602306,flna,42183267,13723,1
wellstar cobb hospit,3950 austell rd,austell,ga,301061174,flna,42185740,13724,1
mlk grocery plus,3665 martin luther king jr dr sw,atlanta,ga,303313701,flna,42186519,13725,1
moreliana special in,4166 buford hwy ne,atlanta,ga,303451081,flna,42196223,13726,1
happy mart,461 n indian creek dr,clarkston,ga,300212374,flna,42199966,13727,1
skylar samara llc,8140 gore subligna rd,summerville,ga,307476637,flna,42200955,13728,1
super thrift food st,2079 joseph e boone blvd nw,atlanta,ga,303141150,flna,42204956,13729,1
pjm food store,2534 carrollton villa rica hwy,carrollton,ga,301165510,flna,42208845,13730,1
little five points p,484 moreland ave ne,atlanta,ga,303073426,flna,42209417,13731,1
69 bargain hunt aus,3999 austell rd,austell,ga,301061100,flna,42210786,13732,1
ken chris,2790 candler rd,decatur,ga,300341410,flna,42211786,13733,1
lucky food mart,1314 brookwood ave,jackson,ga,302331427,flna,42217916,13734,1
hunter grocery,2743 rockmart rd,villa rica,ga,301808311,flna,42219214,13735,1
jb liquor store,4228 e ponce de leon ave,clarkston,ga,300211845,flna,42221082,13736,1
la unica,1066 alabama st,carrollton,ga,301172057,flna,42227905,13737,1
riya 99-1 llc,205 s carroll rd,villa rica,ga,301802607,flna,42229207,13738,1
pine road food mart,6460 buford hwy ne,doraville,ga,303401744,flna,42230138,13739,1
foodmart,2380 sheriff rd,atlanta,ga,303494350,flna,42231753,13740,1
big texas valley tra,4055 big texas valley rd nw,rome,ga,301656125,flna,42231918,13741,1
jonesboro food mart,1553 jonesboro rd se,atlanta,ga,303154042,flna,42232223,13742,1
el bueno food mart,4775 buford hwy,chamblee,ga,303413722,flna,42245680,13743,1
big aj 2,3817 main st,college park,ga,303373615,flna,42247282,13744,1
tara food mart,7170 tara blvd,jonesboro,ga,302361892,flna,42247379,13745,1
essex bargain hunt,1424 n expressway,griffin,ga,302231753,flna,42249164,13746,1
carver market,1297 jonesboro rd se,atlanta,ga,303152713,flna,42249384,13747,1
piedmont newsstand,3565 piedmont rd ne,atlanta,ga,303058202,flna,42249597,13748,1
northridge stop sh,2355 old calhoun,rome,ga,30161,flna,42250682,13749,1
love joy package,2160 talmadge rd,hampton,ga,302281634,flna,42252400,13750,1
365 grocery,1403 rockcut rd,forest park,ga,302973633,flna,42252617,13751,1
j k package store,4465 roswell rd ne,atlanta,ga,303423316,flna,42252622,13752,1
texaco food mart,2124 johnson ferry rd ne,brookhaven,ga,303192504,flna,42253398,13753,1
ez mart,180 morgan valley rd,rockmart,ga,301531610,flna,42253983,13754,1
bp food mart,2781 e college ave,decatur,ga,300303903,flna,42254459,13755,1
skydill inc,1964 carrollton hwy,temple,ga,301794910,flna,42255561,13756,1
eastpoint food mart,3056 bayard st,east point,ga,303444300,flna,42256991,13757,1
happy mart,503 n piedmont ave,rockmart,ga,301532445,flna,42257295,13758,1
ring gold,4243 jackson rd,griffin,ga,302236716,flna,42264738,13759,1
mableton bottle shop,757 veterans memorial hwy sw,mableton,ga,301263331,flna,42265394,13760,1
pops corner,8726 highway 166,winston,ga,301871214,flna,42267137,13761,1
family food mart,2761 evans mill rd,lithonia,ga,300587442,flna,42267253,13762,1
grant park mkt llc,519 memorial dr se,atlanta,ga,303122286,flna,42268768,13763,1
timsina llc,1051 montreal rd,clarkston,ga,300211360,flna,42269863,13764,1
mucho meat market,4460 jonesboro rd,forest park,ga,302974314,flna,42269866,13765,1
taz food mart,4150 marietta st,powder springs,ga,301272641,flna,42270421,13766,1
bonanga inc,2095 campbellton rd sw,atlanta,ga,303114803,flna,42271280,13767,1
l s shoppette,2423 s highway 100,bowdon,ga,301082827,flna,42273593,13768,1
discount smoke and t,2387 s cobb dr se,smyrna,ga,300801336,flna,42274914,13769,1
westview corner groc,1562 ralph david abernathy blvd sw,atlanta,ga,303101253,flna,42275924,13770,1
mjm business inc,581 chulio rd se,rome,ga,301619405,flna,42276056,13771,1
maple food mart,2017 maple ave sw,rome,ga,301616809,flna,42276266,13772,1
discount food mart,5957 mount zion blvd,ellenwood,ga,302944018,flna,42278250,13773,1
ace package,409 n central ave,atlanta,ga,303541602,flna,42279871,13774,1
three star food mart,1860 atlanta rd se,smyrna,ga,300801239,flna,42281373,13775,1
dixie package store,5310 old dixie hwy,forest park,ga,302972640,flna,42283141,13776,1
carniceria la espera,407 n central ave,atlanta,ga,303541602,flna,42283159,13777,1
ez food mart,1808 dean ave se,rome,ga,301617108,flna,42284186,13778,1
crown road snack bar,3900 crown rd sw,atlanta,ga,303049521,flna,42284789,13779,1
star package,5065 old national hwy,college park,ga,303493215,flna,42286611,13780,1
stop n shop,4739 s main st,acworth,ga,301015337,flna,42286965,13781,1
discount food market,886 bouldercrest dr se,atlanta,ga,303162120,flna,42287754,13782,1
american dream conve,1006 n main st,cedartown,ga,301252037,flna,42288445,13783,1
tallapoosa food,111 w atlanta st,tallapoosa,ga,301761855,flna,42288580,13784,1
discount food mart,1246 highway 138 sw,riverdale,ga,302961402,flna,42288793,13785,1
riya krupa llc,4860 bill gardner pkwy,locust grove,ga,302483643,flna,42289202,13786,1
alik inc.,3667 rockmart rd,rockmart,ga,301535129,flna,42289716,13787,1
exxon food mart,10290 veterans memorial hwy,lithia springs,ga,301222007,flna,42291252,13788,1
mobil gas station,655 main st,forest park,ga,302971815,flna,42292292,13789,1
food mart,7173 covington hwy,lithonia,ga,300587616,flna,42293145,13790,1
lakewood gas,1683 lakewood ave se,atlanta,ga,303155250,flna,42293297,13791,1
big coles foodmart,202 anderson ave nw,atlanta,ga,303141704,flna,42293435,13792,1
bp gas station,1866 highway 85 n,fayetteville,ga,302144061,flna,42294468,13793,1
maple food mart,2301 w highway 166,carrollton,ga,301178217,flna,42294527,13794,1
tara food mart,569 highway 138 w,jonesboro,ga,302382247,flna,42294996,13795,1
roopville grocery,26 n highway 27,roopville,ga,301702139,flna,42295132,13796,1
exxon center street,1145 center st nw,atlanta,ga,303187913,flna,42295176,13797,1
quick stop,950 bowdon st,tallapoosa,ga,301761023,flna,42295500,13798,1
neils mart,295 flint river rd,jonesboro,ga,302384748,flna,42296134,13799,1
pops country store,6465 highway 48,menlo,ga,307316633,flna,42296335,13800,1
dollar saver,601 alabama ave s,bremen,ga,301102301,flna,42296793,13801,1
latin food market,3394 buford hwy ne,brookhaven,ga,303291404,flna,42297122,13802,1
johnnys liquor,5770 harris st,austell,ga,301067940,flna,42297236,13803,1
jalaram rome inc,3264 fosters mill rd sw,rome,ga,301614100,flna,42297741,13804,1
yohana,3550 martin luther king dr sw,atlanta,ga,303314011,flna,42298095,13805,1
highland plaza food,2240 highway 42 n,mcdonough,ga,302534734,flna,42298942,13806,1
winstos grocery,543 rockwell st sw,atlanta,ga,303102961,flna,42298989,13807,1
gb food mart,403 n piedmont ave,rockmart,ga,301532423,flna,42299386,13808,1
sams food mart 2,1327 s main st,cedartown,ga,301254043,flna,42299721,13809,1
marathon,4953 ross rd nw,acworth,ga,301014957,flna,42299792,13810,1
2018 hays mill llc,2018 hays mill rd,carrollton,ga,301179580,flna,42300032,13811,1
shell food mart d,5005 snapfinger woods dr,decatur,ga,300354052,flna,42300205,13812,1
crossroads country s,1480 dallas hwy,villa rica,ga,301803430,flna,42300870,13813,1
304 raj inc,304 s broad st sw,rome,ga,301612966,flna,42302013,13814,1
locust grove maratho,4621 bill gardner pkwy,locust grove,ga,302482437,flna,42302333,13815,1
sh redan package llc,4787 redan rd,stone mountain,ga,300882758,flna,42303912,13816,1
get n go,1150 main st,whitesburg,ga,301853104,flna,42307228,13817,1
royal exxon,6539 highway 42,rex,ga,302731742,flna,42307328,13818,1
right stop chevron,4700 jonesboro rd,forest park,ga,302973597,flna,42307345,13819,1
friend food mart,622 southside commercial pkwy,jonesboro,ga,302368912,flna,42307639,13820,1
jmr multi servicios,2405 garden lakes blvd nw,rome,ga,301651138,flna,42307812,13821,1
dunwoody chevron,5465 chamblee dunwoody rd,atlanta,ga,303384104,flna,42308009,13822,1
cave springs package,913 dallas hwy,douglasville,ga,301343712,flna,42308037,13823,1
killroys package sto,4877 old national hwy,atlanta,ga,303376234,flna,42309407,13824,1
plaza food mart,1598 rome hwy,cedartown,ga,301254403,flna,42309921,13825,1
diamond jubilee 6720,6720 mount zion blvd,morrow,ga,302603102,flna,42310388,13826,1
battle creek food ma,525 battlecreek rd,jonesboro,ga,302361964,flna,42310606,13827,1
liberty shell,15041 veterans memorial hwy,villa rica,ga,301803270,flna,42310670,13828,1
ez grocery,1956 old alabama rd,austell,ga,301684939,flna,42311190,13829,1
